imgpath,protest,violence,sign,photo,fire,police,children,group_20,group_100,flag,night,shouting
test/test-00000.jpg,0.10256826877593994,0.41382235288619995,0.7541490197181702,0.025230033323168755,0.10082565993070602,0.14147789776325226,0.019181447103619576,0.6792223453521729,0.17702136933803558,0.046369768679142,0.28809690475463867,0.04903919994831085
test/test-00001.jpg,0.19349123537540436,0.4272497594356537,0.8564293384552002,0.019807925447821617,0.027125665917992592,0.05339287221431732,0.014715769328176975,0.8528488874435425,0.364361971616745,0.07323575764894485,0.0514109767973423,0.04130871966481209
test/test-00002.jpg,0.5218065977096558,0.38246989250183105,0.9191775918006897,0.044336140155792236,0.019204305484890938,0.040699876844882965,0.04834548383951187,0.7463481426239014,0.23986685276031494,0.0938103124499321,0.03661398962140083,0.0597572959959507
test/test-00003.jpg,0.02601451426744461,0.2879243791103363,0.9194096326828003,0.01626184768974781,0.04494441673159599,0.03572913259267807,0.01963527873158455,0.4633782207965851,0.06384840607643127,0.029610302299261093,0.042399510741233826,0.039942871779203415
test/test-00004.jpg,0.05019467696547508,0.4033185541629791,0.9132303595542908,0.01823119819164276,0.0881376639008522,0.05175206810235977,0.015003968961536884,0.5322113037109375,0.12497111409902573,0.032339662313461304,0.04486481845378876,0.03140711039304733
test/test-00005.jpg,0.13069653511047363,0.36187517642974854,0.7919257283210754,0.03033583238720894,0.08069605380296707,0.11139583587646484,0.030279427766799927,0.6140006184577942,0.1409682184457779,0.058113858103752136,0.10985680669546127,0.05435492843389511
test/test-00006.jpg,0.29330214858055115,0.34980955719947815,0.8632420301437378,0.043239668011665344,0.04834837466478348,0.07488062977790833,0.04391316697001457,0.6400637626647949,0.16860291361808777,0.0815136507153511,0.04054715856909752,0.05121373012661934
test/test-00007.jpg,0.06772115081548691,0.3909054696559906,0.7780141234397888,0.024246318265795708,0.11207513511180878,0.14995086193084717,0.01809319481253624,0.6278678178787231,0.18250131607055664,0.03463204577565193,0.34095513820648193,0.03969663381576538
test/test-00008.jpg,0.029111778363585472,0.3232426047325134,0.9307960867881775,0.009329155087471008,0.03095821663737297,0.024875132367014885,0.011784854345023632,0.5729147791862488,0.10432387888431549,0.024588532745838165,0.029941873624920845,0.03450324013829231
test/test-00009.jpg,0.12356436997652054,0.3827626705169678,0.7479373216629028,0.031397223472595215,0.10162736475467682,0.14500710368156433,0.03009074740111828,0.6149057149887085,0.14460501074790955,0.060733892023563385,0.12592504918575287,0.05876670032739639
test/test-00010.jpg,0.42626869678497314,0.556384801864624,0.6885256767272949,0.027073075994849205,0.0333298034965992,0.12182988971471786,0.014382396824657917,0.9420926570892334,0.6416590809822083,0.15129858255386353,0.07990378141403198,0.05335617810487747
test/test-00011.jpg,0.12412278354167938,0.3867829144001007,0.7478500604629517,0.02868095599114895,0.13619683682918549,0.14925315976142883,0.030032793059945107,0.5842999815940857,0.1448005586862564,0.054054245352745056,0.16095443069934845,0.05757816508412361
